TrigReport ---------- Event  Summary ------------
TrigReport Events total = 2171 passed = 511 failed = 1660
TrigReport ---------- Path   Summary ------------
TrigReport  Trig Bit#   Executed     Passed     Failed      Error Name
TrigReport     1   25       2171       2171          0          0 hltScalersRawToDigi
TrigReport     1   26       2171       2171          0          0 hltOnlineBeamSpot
TrigReport     1   27       2171        307       1864          0 hltL1sEG40To45IorJet170To200IorHTT300To500IorETM70ToETM150
TrigReport     1   28        307        307          0          0 hltPreECALHT800
TrigReport     1   29        307        307          0          0 hltEcalDigis
TrigReport     1   30        307        307          0          0 hltEcalUncalibRecHit
TrigReport     1   31        307        307          0          0 hltEcalDetIdToBeRecovered
TrigReport     1   32        307        307          0          0 hltEcalRecHit
TrigReport     1   33        307        307          0          0 hltTowerMakerEcal
TrigReport     1   34        307        307          0          0 hltHtMhtEcal
TrigReport     1   35        307          0        307          0 hltHtEcal800
TrigReport     1   36          0          0          0          0 hltBoolEnd
TrigReport ---------- Modules in Path: HLT_CaloJet500_NoJetID_v5 ------------
TrigReport  Trig Bit#    Visited     Passed     Failed      Error Name
TrigReport     1    0       2171       2171          0          0 unpackRPC
TrigReport     1    1       2171       2171          0          0 unpackDT
TrigReport     1    2       2171       2171          0          0 unpackCSC
TrigReport     1    3       2171       2171          0          0 unpackEcal
TrigReport     1    4       2171       2171          0          0 unpackHcal
TrigReport     1    5       2171       2171          0          0 simHcalTriggerPrimitiveDigis
TrigReport     1    6       2171       2171          0          0 simCaloStage2Layer1Digis
TrigReport     1    7       2171       2171          0          0 simCaloStage2Digis
TrigReport     1    8       2171       2171          0          0 simDtTriggerPrimitiveDigis
TrigReport     1    9       2171       2171          0          0 simCscTriggerPrimitiveDigis
TrigReport     1   10       2171       2171          0          0 simTwinMuxDigis
TrigReport     1   11       2171       2171          0          0 simBmtfDigis
TrigReport     1   12       2171       2171          0          0 simEmtfDigis
TrigReport     1   13       2171       2171          0          0 simOmtfDigis
TrigReport     1   14       2171       2171          0          0 simGmtCaloSumDigis
TrigReport     1   15       2171       2171          0          0 simGmtStage2Digis
TrigReport     1   16       2171       2171          0          0 simGtExtFakeStage2Digis
TrigReport     1   17       2171       2171          0          0 simGtStage2Digis
TrigReport     1   18       2171       2171          0          0 packCaloStage2
TrigReport     1   19       2171       2171          0          0 packGmtStage2
TrigReport     1   20       2171       2171          0          0 packGtStage2
TrigReport     1   21       2171       2171          0          0 rawDataCollector
TrigReport     1   22       2171       2171          0          0 hltTriggerType
TrigReport     1   23       2171       2171          0          0 hltGtStage2Digis
TrigReport     1   24       2171       2171          0          0 hltGtStage2ObjectMap
TrigReport     1   25       2171       2171          0          0 hltScalersRawToDigi
TrigReport     1   26       2171       2171          0          0 hltOnlineBeamSpot
TrigReport     1   27       2171         11       2160          0 hltL1sSingleJet170IorSingleJet180IorSingleJet200
TrigReport     1   28         11         11          0          0 hltPreCaloJet500NoJetID
TrigReport     1   29         11         11          0          0 hltEcalDigis
TrigReport     1   30         11         11          0          0 hltEcalUncalibRecHit
TrigReport     1   31         11         11          0          0 hltEcalDetIdToBeRecovered
TrigReport     1   32         11         11          0          0 hltEcalRecHit
TrigReport     1   33         11         11          0          0 hltHcalDigis
TrigReport     1   34         11         11          0          0 hltHbhePhase1Reco
TrigReport     1   35         11         11          0          0 hltHbhereco
TrigReport     1   36         11         11          0          0 hltHfprereco
TrigReport     1   37         11         11          0          0 hltHfreco
TrigReport     1   38         11         11          0          0 hltHoreco
TrigReport     1   39         11         11          0          0 hltTowerMakerForAll
TrigReport     1   40         11         11          0          0 hltAK4CaloJets
TrigReport     1   41         11         11          0          0 hltFixedGridRhoFastjetAllCalo
TrigReport     1   42         11         11          0          0 hltAK4CaloFastJetCorrector
TrigReport     1   43         11         11          0          0 hltAK4CaloRelativeCorrector
TrigReport     1   44         11         11          0          0 hltAK4CaloAbsoluteCorrector
TrigReport     1   45         11         11          0          0 hltAK4CaloResidualCorrector
TrigReport     1   46         11         11          0          0 hltAK4CaloCorrector
TrigReport     1   47         11         11          0          0 hltAK4CaloJetsCorrected
TrigReport     1   48         11          0         11          0 hltSingleCaloJet500
TrigReport     1   49          0          0          0          0 hltBoolEnd
TrigReport ---------- Modules in Path: HLT_CaloJet550_NoJetID_v1 ------------
TrigReport  Trig Bit#    Visited     Passed     Failed      Error Name
TrigReport     1    0       2171       2171          0          0 unpackRPC
TrigReport     1    1       2171       2171          0          0 unpackDT
TrigReport     1    2       2171       2171          0          0 unpackCSC
TrigReport     1    3       2171       2171          0          0 unpackEcal
TrigReport     1    4       2171       2171          0          0 unpackHcal
TrigReport     1    5       2171       2171          0          0 simHcalTriggerPrimitiveDigis
TrigReport     1    6       2171       2171          0          0 simCaloStage2Layer1Digis
TrigReport     1    7       2171       2171          0          0 simCaloStage2Digis
TrigReport     1    8       2171       2171          0          0 simDtTriggerPrimitiveDigis
TrigReport     1    9       2171       2171          0          0 simCscTriggerPrimitiveDigis
TrigReport     1   10       2171       2171          0          0 simTwinMuxDigis
TrigReport     1   11       2171       2171          0          0 simBmtfDigis
TrigReport     1   12       2171       2171          0          0 simEmtfDigis
TrigReport     1   13       2171       2171          0          0 simOmtfDigis
TrigReport     1   14       2171       2171          0          0 simGmtCaloSumDigis
TrigReport     1   15       2171       2171          0          0 simGmtStage2Digis
TrigReport     1   16       2171       2171          0          0 simGtExtFakeStage2Digis
TrigReport     1   17       2171       2171          0          0 simGtStage2Digis
TrigReport     1   18       2171       2171          0          0 packCaloStage2
TrigReport     1   19       2171       2171          0          0 packGmtStage2
TrigReport     1   20       2171       2171          0          0 packGtStage2
TrigReport     1   21       2171       2171          0          0 rawDataCollector
TrigReport     1   22       2171       2171          0          0 hltTriggerType
TrigReport     1   23       2171       2171          0          0 hltGtStage2Digis
TrigReport     1   24       2171       2171          0          0 hltGtStage2ObjectMap
TrigReport     1   25       2171       2171          0          0 hltScalersRawToDigi
TrigReport     1   26       2171       2171          0          0 hltOnlineBeamSpot
TrigReport     1   27       2171         11       2160          0 hltL1sSingleJet170IorSingleJet180IorSingleJet200
TrigReport     1   28         11         11          0          0 hltPreCaloJet550NoJetID
TrigReport     1   29         11         11          0          0 hltEcalDigis
TrigReport     1   30         11         11          0          0 hltEcalUncalibRecHit
TrigReport     1   31         11         11          0          0 hltEcalDetIdToBeRecovered
TrigReport     1   32         11         11          0          0 hltEcalRecHit
TrigReport     1   33         11         11          0          0 hltHcalDigis
TrigReport     1   34         11         11          0          0 hltHbhePhase1Reco
TrigReport     1   35         11         11          0          0 hltHbhereco
TrigReport     1   36         11         11          0          0 hltHfprereco
TrigReport     1   37         11         11          0          0 hltHfreco
TrigReport     1   38         11         11          0          0 hltHoreco
TrigReport     1   39         11         11          0          0 hltTowerMakerForAll
TrigReport     1   40         11         11          0          0 hltAK4CaloJets
TrigReport     1   41         11         11          0          0 hltFixedGridRhoFastjetAllCalo
TrigReport     1   42         11         11          0          0 hltAK4CaloFastJetCorrector
TrigReport     1   43         11         11          0          0 hltAK4CaloRelativeCorrector
TrigReport     1   44         11         11          0          0 hltAK4CaloAbsoluteCorrector
TrigReport     1   45         11         11          0          0 hltAK4CaloResidualCorrector
TrigReport     1   46         11         11          0          0 hltAK4CaloCorrector
TrigReport     1   47         11         11          0          0 hltAK4CaloJetsCorrected
TrigReport     1   48         11          0         11          0 hltSingleCaloJet550
TrigReport     1   49          0          0          0          0 hltBoolEnd
TrigReport ---------- Modules in Path: HLT_Photon300_NoHE_v7 ------------
TrigReport  Trig Bit#    Visited     Passed     Failed      Error Name
TrigReport     1    0       2171       2171          0          0 unpackRPC
TrigReport     1    1       2171       2171          0          0 unpackDT
TrigReport     1    2       2171       2171          0          0 unpackCSC
TrigReport     1    3       2171       2171          0          0 unpackEcal
TrigReport     1    4       2171       2171          0          0 unpackHcal
TrigReport     1    5       2171       2171          0          0 simHcalTriggerPrimitiveDigis
TrigReport     1    6       2171       2171          0          0 simCaloStage2Layer1Digis
TrigReport     1    7       2171       2171          0          0 simCaloStage2Digis
TrigReport     1    8       2171       2171          0          0 simDtTriggerPrimitiveDigis
TrigReport     1    9       2171       2171          0          0 simCscTriggerPrimitiveDigis
TrigReport     1   10       2171       2171          0          0 simTwinMuxDigis
TrigReport     1   11       2171       2171          0          0 simBmtfDigis
TrigReport     1   12       2171       2171          0          0 simEmtfDigis
TrigReport     1   13       2171       2171          0          0 simOmtfDigis
TrigReport     1   14       2171       2171          0          0 simGmtCaloSumDigis
TrigReport     1   15       2171       2171          0          0 simGmtStage2Digis
TrigReport     1   16       2171       2171          0          0 simGtExtFakeStage2Digis
TrigReport     1   17       2171       2171          0          0 simGtStage2Digis
TrigReport     1   18       2171       2171          0          0 packCaloStage2
TrigReport     1   19       2171       2171          0          0 packGmtStage2
TrigReport     1   20       2171       2171          0          0 packGtStage2
TrigReport     1   21       2171       2171          0          0 rawDataCollector
TrigReport     1   22       2171       2171          0          0 hltTriggerType
TrigReport     1   23       2171       2171          0          0 hltGtStage2Digis
TrigReport     1   24       2171       2171          0          0 hltGtStage2ObjectMap
TrigReport     1   25       2171       2171          0          0 hltScalersRawToDigi
TrigReport     1   26       2171       2171          0          0 hltOnlineBeamSpot
TrigReport     1   27       2171        413       1758          0 hltL1sSingleEGNonIsoOrWithJetAndTau
TrigReport     1   28        413        413          0          0 hltPrePhoton300NoHE
TrigReport     1   29        413        413          0          0 hltEcalDigis
TrigReport     1   30        413        413          0          0 hltEcalPreshowerDigis
TrigReport     1   31        413        413          0          0 hltEcalUncalibRecHit
TrigReport     1   32        413        413          0          0 hltEcalDetIdToBeRecovered
TrigReport     1   33        413        413          0          0 hltEcalRecHit
TrigReport     1   34        413        413          0          0 hltEcalPreshowerRecHit
TrigReport     1   35        413        413          0          0 hltRechitInRegionsECAL
TrigReport     1   36        413        413          0          0 hltRechitInRegionsES
TrigReport     1   37        413        413          0          0 hltParticleFlowRecHitECALL1Seeded
TrigReport     1   38        413        413          0          0 hltParticleFlowRecHitPSL1Seeded
TrigReport     1   39        413        413          0          0 hltParticleFlowClusterPSL1Seeded
TrigReport     1   40        413        413          0          0 hltParticleFlowClusterECALUncorrectedL1Seeded
TrigReport     1   41        413        413          0          0 hltParticleFlowClusterECALL1Seeded
TrigReport     1   42        413        413          0          0 hltParticleFlowSuperClusterECALL1Seeded
TrigReport     1   43        413        413          0          0 hltEgammaCandidates
TrigReport     1   44        413        411          2          0 hltEGL1SingleEGNonIsoOrWithJetAndTauFilter
TrigReport     1   45        411          0        411          0 hltEG300erEtFilter
TrigReport     1   46          0          0          0          0 hltBoolEnd
TrigReport ---------- Modules in Path: HLT_DoublePhoton70_v1 ------------
TrigReport  Trig Bit#    Visited     Passed     Failed      Error Name
TrigReport     1    0       2171       2171          0          0 unpackRPC
TrigReport     1    1       2171       2171          0          0 unpackDT
TrigReport     1    2       2171       2171          0          0 unpackCSC
TrigReport     1    3       2171       2171          0          0 unpackEcal
TrigReport     1    4       2171       2171          0          0 unpackHcal
TrigReport     1    5       2171       2171          0          0 simHcalTriggerPrimitiveDigis
TrigReport     1    6       2171       2171          0          0 simCaloStage2Layer1Digis
TrigReport     1    7       2171       2171          0          0 simCaloStage2Digis
TrigReport     1    8       2171       2171          0          0 simDtTriggerPrimitiveDigis
TrigReport     1    9       2171       2171          0          0 simCscTriggerPrimitiveDigis
TrigReport     1   10       2171       2171          0          0 simTwinMuxDigis
TrigReport     1   11       2171       2171          0          0 simBmtfDigis
TrigReport     1   12       2171       2171          0          0 simEmtfDigis
TrigReport     1   13       2171       2171          0          0 simOmtfDigis
TrigReport     1   14       2171       2171          0          0 simGmtCaloSumDigis
TrigReport     1   15       2171       2171          0          0 simGmtStage2Digis
TrigReport     1   16       2171       2171          0          0 simGtExtFakeStage2Digis
TrigReport     1   17       2171       2171          0          0 simGtStage2Digis
TrigReport     1   18       2171       2171          0          0 packCaloStage2
TrigReport     1   19       2171       2171          0          0 packGmtStage2
TrigReport     1   20       2171       2171          0          0 packGtStage2
TrigReport     1   21       2171       2171          0          0 rawDataCollector
TrigReport     1   22       2171       2171          0          0 hltTriggerType
TrigReport     1   23       2171       2171          0          0 hltGtStage2Digis
TrigReport     1   24       2171       2171          0          0 hltGtStage2ObjectMap
TrigReport     1   25       2171       2171          0          0 hltScalersRawToDigi
TrigReport     1   26       2171       2171          0          0 hltOnlineBeamSpot
TrigReport     1   27       2171        459       1712          0 hltL1sSingleAndDoubleEGNonIsoOrWithJetAndTau
TrigReport     1   28        459        459          0          0 hltPreDoublePhoton70
TrigReport     1   29        459        459          0          0 hltEcalDigis
TrigReport     1   30        459        459          0          0 hltEcalPreshowerDigis
TrigReport     1   31        459        459          0          0 hltEcalUncalibRecHit
TrigReport     1   32        459        459          0          0 hltEcalDetIdToBeRecovered
TrigReport     1   33        459        459          0          0 hltEcalRecHit
TrigReport     1   34        459        459          0          0 hltEcalPreshowerRecHit
TrigReport     1   35        459        459          0          0 hltRechitInRegionsECAL
TrigReport     1   36        459        459          0          0 hltRechitInRegionsES
TrigReport     1   37        459        459          0          0 hltParticleFlowRecHitECALL1Seeded
TrigReport     1   38        459        459          0          0 hltParticleFlowRecHitPSL1Seeded
TrigReport     1   39        459        459          0          0 hltParticleFlowClusterPSL1Seeded
TrigReport     1   40        459        459          0          0 hltParticleFlowClusterECALUncorrectedL1Seeded
TrigReport     1   41        459        459          0          0 hltParticleFlowClusterECALL1Seeded
TrigReport     1   42        459        459          0          0 hltParticleFlowSuperClusterECALL1Seeded
TrigReport     1   43        459        459          0          0 hltEgammaCandidates
TrigReport     1   44        459        458          1          0 hltEGL1SingleAndDoubleEGNonIsoOrWithJetAndTauFilter
TrigReport     1   45        458         34        424          0 hltEG70EtFilter
TrigReport     1   46         34         34          0          0 hltHcalDigis
TrigReport     1   47         34         34          0          0 hltHbhePhase1Reco
TrigReport     1   48         34         34          0          0 hltHbhereco
TrigReport     1   49         34         34          0          0 hltHfprereco
TrigReport     1   50         34         34          0          0 hltHfreco
TrigReport     1   51         34         34          0          0 hltHoreco
TrigReport     1   52         34         34          0          0 hltTowerMakerForAll
TrigReport     1   53         34         34          0          0 hltHcalDigisL1EGSeeded
TrigReport     1   54         34         34          0          0 hltHbhePhase1RecoMethod2L1EGSeeded
TrigReport     1   55         34         34          0          0 hltHbherecoMethod2L1EGSeeded
TrigReport     1   56         34         34          0          0 hltTowerMakerMethod2L1EGSeeded
TrigReport     1   57         34         34          0          0 hltFixedGridRhoFastjetAllCaloForMuons
TrigReport     1   58         34         34          0          0 hltEgammaHoverE
TrigReport     1   59         34         32          2          0 hltEG70HEFilter
TrigReport     1   60         32         32          0          0 hltParticleFlowRecHitECALUnseeded
TrigReport     1   61         32         32          0          0 hltParticleFlowRecHitPSUnseeded
TrigReport     1   62         32         32          0          0 hltParticleFlowClusterPSUnseeded
TrigReport     1   63         32         32          0          0 hltParticleFlowClusterECALUncorrectedUnseeded
TrigReport     1   64         32         32          0          0 hltParticleFlowClusterECALUnseeded
TrigReport     1   65         32         32          0          0 hltParticleFlowSuperClusterECALUnseeded
TrigReport     1   66         32         32          0          0 hltEgammaCandidatesUnseeded
TrigReport     1   67         32         32          0          0 hltEgammaCandidatesWrapperUnseeded
TrigReport     1   68         32          2         30          0 hltDiEG70EtUnseededFilter
TrigReport     1   69          2          2          0          0 hltHcalDigis
TrigReport     1   70          2          2          0          0 hltHbhePhase1Reco
TrigReport     1   71          2          2          0          0 hltHbhereco
TrigReport     1   72          2          2          0          0 hltHfprereco
TrigReport     1   73          2          2          0          0 hltHfreco
TrigReport     1   74          2          2          0          0 hltHoreco
TrigReport     1   75          2          2          0          0 hltTowerMakerForAll
TrigReport     1   76          2          2          0          0 hltHcalDigisL1EGUnseeded
TrigReport     1   77          2          2          0          0 hltHbhePhase1RecoMethod2L1EGUnseeded
TrigReport     1   78          2          2          0          0 hltHbherecoMethod2L1EGUnseeded
TrigReport     1   79          2          2          0          0 hltTowerMakerMethod2L1EGUnseeded
TrigReport     1   80          2          2          0          0 hltEgammaHoverEUnseeded
TrigReport     1   81          2          2          0          0 hltDiEG70HEUnseededFilter
TrigReport     1   82          2          2          0          0 hltBoolEnd
TrigReport ---------- Modules in Path: HLT_DoublePhoton85_v8 ------------
TrigReport  Trig Bit#    Visited     Passed     Failed      Error Name
TrigReport     1    0       2171       2171          0          0 unpackRPC
TrigReport     1    1       2171       2171          0          0 unpackDT
TrigReport     1    2       2171       2171          0          0 unpackCSC
TrigReport     1    3       2171       2171          0          0 unpackEcal
TrigReport     1    4       2171       2171          0          0 unpackHcal
TrigReport     1    5       2171       2171          0          0 simHcalTriggerPrimitiveDigis
TrigReport     1    6       2171       2171          0          0 simCaloStage2Layer1Digis
TrigReport     1    7       2171       2171          0          0 simCaloStage2Digis
TrigReport     1    8       2171       2171          0          0 simDtTriggerPrimitiveDigis
TrigReport     1    9       2171       2171          0          0 simCscTriggerPrimitiveDigis
TrigReport     1   10       2171       2171          0          0 simTwinMuxDigis
TrigReport     1   11       2171       2171          0          0 simBmtfDigis
TrigReport     1   12       2171       2171          0          0 simEmtfDigis
TrigReport     1   13       2171       2171          0          0 simOmtfDigis
TrigReport     1   14       2171       2171          0          0 simGmtCaloSumDigis
TrigReport     1   15       2171       2171          0          0 simGmtStage2Digis
TrigReport     1   16       2171       2171          0          0 simGtExtFakeStage2Digis
TrigReport     1   17       2171       2171          0          0 simGtStage2Digis
TrigReport     1   18       2171       2171          0          0 packCaloStage2
TrigReport     1   19       2171       2171          0          0 packGmtStage2
TrigReport     1   20       2171       2171          0          0 packGtStage2
TrigReport     1   21       2171       2171          0          0 rawDataCollector
TrigReport     1   22       2171       2171          0          0 hltTriggerType
TrigReport     1   23       2171       2171          0          0 hltGtStage2Digis
TrigReport     1   24       2171       2171          0          0 hltGtStage2ObjectMap
TrigReport     1   25       2171       2171          0          0 hltScalersRawToDigi
TrigReport     1   26       2171       2171          0          0 hltOnlineBeamSpot
TrigReport     1   27       2171        459       1712          0 hltL1sSingleAndDoubleEGNonIsoOrWithJetAndTau
TrigReport     1   28        459        459          0          0 hltPreDoublePhoton85
TrigReport     1   29        459        459          0          0 hltEcalDigis
TrigReport     1   30        459        459          0          0 hltEcalPreshowerDigis
TrigReport     1   31        459        459          0          0 hltEcalUncalibRecHit
TrigReport     1   32        459        459          0          0 hltEcalDetIdToBeRecovered
TrigReport     1   33        459        459          0          0 hltEcalRecHit
TrigReport     1   34        459        459          0          0 hltEcalPreshowerRecHit
TrigReport     1   35        459        459          0          0 hltRechitInRegionsECAL
TrigReport     1   36        459        459          0          0 hltRechitInRegionsES
TrigReport     1   37        459        459          0          0 hltParticleFlowRecHitECALL1Seeded
TrigReport     1   38        459        459          0          0 hltParticleFlowRecHitPSL1Seeded
TrigReport     1   39        459        459          0          0 hltParticleFlowClusterPSL1Seeded
TrigReport     1   40        459        459          0          0 hltParticleFlowClusterECALUncorrectedL1Seeded
TrigReport     1   41        459        459          0          0 hltParticleFlowClusterECALL1Seeded
TrigReport     1   42        459        459          0          0 hltParticleFlowSuperClusterECALL1Seeded
TrigReport     1   43        459        459          0          0 hltEgammaCandidates
TrigReport     1   44        459        458          1          0 hltEGL1SingleAndDoubleEGNonIsoOrWithJetAndTauFilter
TrigReport     1   45        458         19        439          0 hltEG85EtFilter
TrigReport     1   46         19         19          0          0 hltHcalDigis
TrigReport     1   47         19         19          0          0 hltHbhePhase1Reco
TrigReport     1   48         19         19          0          0 hltHbhereco
TrigReport     1   49         19         19          0          0 hltHfprereco
TrigReport     1   50         19         19          0          0 hltHfreco
TrigReport     1   51         19         19          0          0 hltHoreco
TrigReport     1   52         19         19          0          0 hltTowerMakerForAll
TrigReport     1   53         19         19          0          0 hltHcalDigisL1EGSeeded
TrigReport     1   54         19         19          0          0 hltHbhePhase1RecoMethod2L1EGSeeded
TrigReport     1   55         19         19          0          0 hltHbherecoMethod2L1EGSeeded
TrigReport     1   56         19         19          0          0 hltTowerMakerMethod2L1EGSeeded
TrigReport     1   57         19         19          0          0 hltFixedGridRhoFastjetAllCaloForMuons
TrigReport     1   58         19         19          0          0 hltEgammaHoverE
TrigReport     1   59         19         17          2          0 hltEG85HEFilter
TrigReport     1   60         17         17          0          0 hltParticleFlowRecHitECALUnseeded
TrigReport     1   61         17         17          0          0 hltParticleFlowRecHitPSUnseeded
TrigReport     1   62         17         17          0          0 hltParticleFlowClusterPSUnseeded
TrigReport     1   63         17         17          0          0 hltParticleFlowClusterECALUncorrectedUnseeded
TrigReport     1   64         17         17          0          0 hltParticleFlowClusterECALUnseeded
TrigReport     1   65         17         17          0          0 hltParticleFlowSuperClusterECALUnseeded
TrigReport     1   66         17         17          0          0 hltEgammaCandidatesUnseeded
TrigReport     1   67         17         17          0          0 hltEgammaCandidatesWrapperUnseeded
TrigReport     1   68         17          2         15          0 hltDiEG85EtUnseededFilter
TrigReport     1   69          2          2          0          0 hltHcalDigis
TrigReport     1   70          2          2          0          0 hltHbhePhase1Reco
TrigReport     1   71          2          2          0          0 hltHbhereco
TrigReport     1   72          2          2          0          0 hltHfprereco
TrigReport     1   73          2          2          0          0 hltHfreco
TrigReport     1   74          2          2          0          0 hltHoreco
TrigReport     1   75          2          2          0          0 hltTowerMakerForAll
TrigReport     1   76          2          2          0          0 hltHcalDigisL1EGUnseeded
TrigReport     1   77          2          2          0          0 hltHbhePhase1RecoMethod2L1EGUnseeded
TrigReport     1   78          2          2          0          0 hltHbherecoMethod2L1EGUnseeded
TrigReport     1   79          2          2          0          0 hltTowerMakerMethod2L1EGUnseeded
TrigReport     1   80          2          2          0          0 hltEgammaHoverEUnseeded
TrigReport     1   81          2          2          0          0 hltDiEG85HEUnseededFilter
TrigReport     1   82          2          2          0          0 hltBoolEnd
TrigReport ---------- Modules in Path: HLT_DiSC30_18_EIso_AND_HE_Mass70_v6 ------------
TrigReport  Trig Bit#    Visited     Passed     Failed      Error Name
TrigReport     1    0       2171       2171          0          0 unpackRPC
TrigReport     1    1       2171       2171          0          0 unpackDT
TrigReport     1    2       2171       2171          0          0 unpackCSC
TrigReport     1    3       2171       2171          0          0 unpackEcal
TrigReport     1    4       2171       2171          0          0 unpackHcal
TrigReport     1    5       2171       2171          0          0 simHcalTriggerPrimitiveDigis
TrigReport     1    6       2171       2171          0          0 simCaloStage2Layer1Digis
TrigReport     1    7       2171       2171          0          0 simCaloStage2Digis
TrigReport     1    8       2171       2171          0          0 simDtTriggerPrimitiveDigis
TrigReport     1    9       2171       2171          0          0 simCscTriggerPrimitiveDigis
TrigReport     1   10       2171       2171          0          0 simTwinMuxDigis
TrigReport     1   11       2171       2171          0          0 simBmtfDigis
TrigReport     1   12       2171       2171          0          0 simEmtfDigis
TrigReport     1   13       2171       2171          0          0 simOmtfDigis
TrigReport     1   14       2171       2171          0          0 simGmtCaloSumDigis
TrigReport     1   15       2171       2171          0          0 simGmtStage2Digis
TrigReport     1   16       2171       2171          0          0 simGtExtFakeStage2Digis
TrigReport     1   17       2171       2171          0          0 simGtStage2Digis
TrigReport     1   18       2171       2171          0          0 packCaloStage2
TrigReport     1   19       2171       2171          0          0 packGmtStage2
TrigReport     1   20       2171       2171          0          0 packGtStage2
TrigReport     1   21       2171       2171          0          0 rawDataCollector
TrigReport     1   22       2171       2171          0          0 hltTriggerType
TrigReport     1   23       2171       2171          0          0 hltGtStage2Digis
TrigReport     1   24       2171       2171          0          0 hltGtStage2ObjectMap
TrigReport     1   25       2171       2171          0          0 hltScalersRawToDigi
TrigReport     1   26       2171       2171          0          0 hltOnlineBeamSpot
TrigReport     1   27       2171        488       1683          0 hltL1sSingleAndDoubleEGWithJetAndTau
TrigReport     1   28        488        488          0          0 hltPreDiSC3018EIsoANDHEMass70
TrigReport     1   29        488        488          0          0 hltEcalDigis
TrigReport     1   30        488        488          0          0 hltEcalPreshowerDigis
TrigReport     1   31        488        488          0          0 hltEcalUncalibRecHit
TrigReport     1   32        488        488          0          0 hltEcalDetIdToBeRecovered
TrigReport     1   33        488        488          0          0 hltEcalRecHit
TrigReport     1   34        488        488          0          0 hltEcalPreshowerRecHit
TrigReport     1   35        488        488          0          0 hltRechitInRegionsECAL
TrigReport     1   36        488        488          0          0 hltRechitInRegionsES
TrigReport     1   37        488        488          0          0 hltParticleFlowRecHitECALL1Seeded
TrigReport     1   38        488        488          0          0 hltParticleFlowRecHitPSL1Seeded
TrigReport     1   39        488        488          0          0 hltParticleFlowClusterPSL1Seeded
TrigReport     1   40        488        488          0          0 hltParticleFlowClusterECALUncorrectedL1Seeded
TrigReport     1   41        488        488          0          0 hltParticleFlowClusterECALL1Seeded
TrigReport     1   42        488        488          0          0 hltParticleFlowSuperClusterECALL1Seeded
TrigReport     1   43        488        488          0          0 hltEgammaCandidates
TrigReport     1   44        488        487          1          0 hltEGL1SingleAndDoubleEGWithJetAndTauFilter
TrigReport     1   45        487        424         63          0 hltEG30L1SingleAndDoubleEGWithTauWithJetEtFilter
TrigReport     1   46        424        424          0          0 hltHcalDigis
TrigReport     1   47        424        424          0          0 hltHbhePhase1Reco
TrigReport     1   48        424        424          0          0 hltHbhereco
TrigReport     1   49        424        424          0          0 hltHfprereco
TrigReport     1   50        424        424          0          0 hltHfreco
TrigReport     1   51        424        424          0          0 hltHoreco
TrigReport     1   52        424        424          0          0 hltTowerMakerForAll
TrigReport     1   53        424        424          0          0 hltHcalDigisL1EGSeeded
TrigReport     1   54        424        424          0          0 hltHbhePhase1RecoMethod2L1EGSeeded
TrigReport     1   55        424        424          0          0 hltHbherecoMethod2L1EGSeeded
TrigReport     1   56        424        424          0          0 hltTowerMakerMethod2L1EGSeeded
TrigReport     1   57        424        424          0          0 hltFixedGridRhoFastjetAllCaloForMuons
TrigReport     1   58        424        424          0          0 hltEgammaHToverET
TrigReport     1   59        424        420          4          0 hltEG30HE30HEFilter
TrigReport     1   60        420        420          0          0 hltEgammaEcalPFClusterIso
TrigReport     1   61        420        420          0          0 hltEG30EIso15HE30EcalIsoLastFilter
TrigReport     1   62        420        420          0          0 hltParticleFlowRecHitECALUnseeded
TrigReport     1   63        420        420          0          0 hltParticleFlowRecHitPSUnseeded
TrigReport     1   64        420        420          0          0 hltParticleFlowClusterPSUnseeded
TrigReport     1   65        420        420          0          0 hltParticleFlowClusterECALUncorrectedUnseeded
TrigReport     1   66        420        420          0          0 hltParticleFlowClusterECALUnseeded
TrigReport     1   67        420        420          0          0 hltParticleFlowSuperClusterECALUnseeded
TrigReport     1   68        420        420          0          0 hltEgammaCandidatesUnseeded
TrigReport     1   69        420        309        111          0 hltDiEG18EtEta2p55UnseededFilter
TrigReport     1   70        309        309          0          0 hltHcalDigis
TrigReport     1   71        309        309          0          0 hltHbhePhase1Reco
TrigReport     1   72        309        309          0          0 hltHbhereco
TrigReport     1   73        309        309          0          0 hltHfprereco
TrigReport     1   74        309        309          0          0 hltHfreco
TrigReport     1   75        309        309          0          0 hltHoreco
TrigReport     1   76        309        309          0          0 hltTowerMakerForAll
TrigReport     1   77        309        309          0          0 hltHcalDigisL1EGUnseeded
TrigReport     1   78        309        309          0          0 hltHbhePhase1RecoMethod2L1EGUnseeded
TrigReport     1   79        309        309          0          0 hltHbherecoMethod2L1EGUnseeded
TrigReport     1   80        309        309          0          0 hltTowerMakerMethod2L1EGUnseeded
TrigReport     1   81        309        309          0          0 hltEgammaHoverEUnseeded
TrigReport     1   82        309        287         22          0 hltDiEG18HE30eHEUnseededFilter
TrigReport     1   83        287        287          0          0 hltEgammaEcalPFClusterIsoUnseeded
TrigReport     1   84        287        287          0          0 hltEG18EIso15HE30EcalIsoUnseededFilter
TrigReport     1   85        287        266         21          0 hltDiEG18EIso15ANDHE30Mass70CombMassLastFilter
TrigReport     1   86        266        266          0          0 hltBoolEnd
